Uqno,PERSONNO,BUSNSNO,Province,Q13GENDER,Q14AGE,Q15POPULATION,Q16MARITALSTATUS,Q17EDUCATION,Q4VAT,Q5incometax,Q6licence,Q71municipality,Q72ProfAssociation,Q73Busassociation,Q74Tradleader,Q75Protcagency,Q76Friend,Q77Cips,Q78Other,Q79Landlord,Q8OwnerType,Q10Binduscode,Q11Ownership,Q12HsePartners,Q13NoPartners,Q14OthrPartners,Q15NoPartners,Q16MainOwner,Q17Location,Q18Tempstructure,Q19PayLocation,Q19A1Municipality,Q19A2Profassociation,Q19A3Busnsassociation,Q19A4Traditionalleader,Q19A5Protectionagency,Q19A6Friend,Q19A7Owner,Q19A8Other,Q19BPAYLOCPROOF,Q20Costlocation,Q21Electricity,Q22Water,Q23ToiletFacility,Q24COMMUNICATION,Q25Typrecord,Q26Recseperate,Q27RSNRECNOTKEPT,Q28Duration,Q29Turnover12Mnth,Q29aa1JUL,Q29ab2AUG,Q29ac3SEP,Q29ad4OCT,Q29ae5NOV,Q29af6DEC,Q29ag7JAN,Q29ah8FEB,Q29ai9MAR,Q29aj10APR,Q29ak11MAY,Q29al12JUN,Q30Rsnless12Mnth,Q31BusStarted,Q32MainReason,Q33FinSupport,Q34OwnMoney,Q35MainSource,Q36Totownmoney,Q37BorMoney,Q381Combanks,Q382Friends,Q383CrSociety,Q384MnyLender,Q385Partner,Q386Busnsass,Q387NGO,Q388Other,Q389GOV,Q39Totbormoney,Q40Payoffloan,Q41TotPayoff,Q42Grant,Q431Government,Q432NGO,Q433Othr,Q434PRIVATE,Q44RawMaterial,Q45Costrawmat,Q46Supplier,Q47Costsupp,Q48Turnoverlstmnth,Q49OthrIncome,Q501AltLocation,Q502Loans,Q503Marketing,Q504Material,Q505GovRegulation,Q506Technology,Q507Contracts,Q508Other,Q51Assistance,Q52advice,Q53Employer,Q541Pdlstyear,Q541Unpdlstyear,Q542Pdlstmnth,Q542Unpdlstmnth,Q543PdLstweek,Q543UnPdlstweek,Q544Pdfstmnth,Q544Npdfstmnth,Q551PdFulltime,Q551UnPdfulltime,Q552PdParttime,Q552UnPdparttime,Q561PdMale,Q561UnPdmale,Q562PdFemale,Q562Unpdfemale,Q571PdBlack,Q571UnPdBlack,Q572PdCoulord,Q572UnPdCoulord,Q573PdIndian,Q573UnPdIndian,Q574PdWhite,Q574UnpdWhite,Q575PdOther,Q575UnpdOther,Q581Pd15_24,Q581Unpd15_24,Q582Pd25_34,Q582Unpd25_34,Q583Pd35_44,Q583Unpd35_44,Q584Pd45_54,Q584Unpd45_54,Q585Pd55_64,Q585Unpd55_64,Q586PdMore64,Q586UnpdMore64,Q587PdUnder15,Q587UnpdUnder15,Q591Empl_Salary,Q592Empl_Inkind,Q593Empl_Transprt,Q594Empl_Other,Q601Own_Salary,Q602Own_Inkind,Q603Own_Transprt,Q604Own_Other,Q611CstElec,Q612cstwater,Q613cstfuel,Q614cstspares,Q615cstrent,Q616cstmach,Q617csttele,Q618csttrans,Q619cstrepair,Q6110cstbusserv,Q6111cstlicense,Q6112cstinterest,Q6113cstins,Q6114csttax,Q6115cstprotect,Q6116cstother,Q621cstmachinery,Q622CstTools,Q623cstvehicles,Q624cstbuildings,Q625cstFurniture,Q626cstother,Q63netprofit,Q64Avenetprofit,Q65Actprofit,Q66debts,Q67Totaldebt,Q68Transport,Q69transservice,Q70TypGoods,Q71NotVat,Q72NotRegistax,Q73SavAccount,Q74InvestAccount,Q75LoanAccount,Q76AssetFin,Q77MotrtLoan,Q78CreditFac,Q79Shrttrmins,Q80PymtSavAcc,Q81BUSPYMT,Q82FinOmbus,Q83FinEdu,Education_Status,Indus,metro_code,Geo_type_code,Stratum,weight
798159860000006301,01,1,Gauteng,Female,41,Coloured,Never married,Higher diploma,No,No,No,,,,,,,,,,Own account-worker (without employees),Real estate activities with own or leased property,Yes,,,,,,Within the owner’s dwelling/s – with its own space (e.g. a separate room),Permanent,No,,,,,,,,,,,Yes,Piped (Tap) water in structure,Flush toilet on site,None,No accounts kept,,Don’t see a need to keep records,4,,,,,,,,,,,,,,Business created during the past 12 months,Less than a year ago,Unemployed,Yes,No,,,Yes,No,Yes,No,No,No,No,No,No,No,40000,No,,No,,,,,No,,No,,3000,0,No,No,No,No,No,No,No,No,,No advice received,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,500,200,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,3000,Spend it on items for the household,No,,No,,,The business does not meet registration requirements,The business does not meet registration requirements,No,No,No,No,No,No,Not applicable (no account),Not applicable (no account),,No,No,Tertiary,"Financial intermediation, insurance, real estate and business services",14,1,77112,486.101588217
798161220000016201,01,1,Gauteng,Male,29,African/Black,Married,Do not know,No,No,No,,,,,,,,,,Own account-worker (without employees),Building completion,Yes,,,,,,At customer’s homes or offices,,,,,,,,,,,,,,,,Cellular telephone,No accounts kept,,Don’t see a need to keep records,0,,,,,,,,,,,,,,Business created during the past 12 months,10 or more years ago,Unemployed,No,,,,,,,,,,,,,,,,,,,,,,No,,Yes,2500,0,0,No,No,No,No,No,No,No,No,,No advice received,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1500,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,2500,Spend it on items for the household,No,,No,,,Didn’t know that the business has to be registered,Didn’t know that the business has to be registered,No,No,No,No,No,No,Not applicable (no account),Not applicable (no account),Debit card/ pay cash,No,No,Other,Construction,14,1,77102,1468.548348813
798161220000050201,01,1,Gauteng,Male,28,African/Black,Never married,Grade 9/Standard 7/Form 2 / ABET 4,No,No,No,,,,,,,,,,Own account-worker (without employees),Retail trade not in stores,Yes,,,,,,Within the owner’s dwelling/s – with its own space (e.g. a separate room),Permanent,Yes,No,No,No,No,No,No,Yes,No,No,700,Yes,Piped (Tap) water on site,Flush toilet off site,Cellular telephone,No accounts kept,,No time to keep records,1,,,,,,,,,,,,,,Business created during the past 12 months,3 or more but less than 5 years ago,Unemployed,No,,,,,,,,,,,,,,,,,,,,,,Yes,3000,Yes,2000,3800,0,Yes,Yes,Yes,No,No,No,Yes,No,Forming contacts with others in similar businesses for cooperation,No advice received,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,500,100,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,3800,Spend it on items for the household,No,,No,,,Didn’t know that the business has to be registered,Didn’t know that the business has to be registered,No,No,No,No,No,No,Not applicable (no account),Not applicable (no account),Debit card/ pay cash,No,No,Secondary not completed,Wholesale and retail trade,14,1,77102,1468.548348813
798161780000028301,01,1,Gauteng,Female,64,African/Black,Divorce or separated,Grade 7/Standard 5/ ABET 3,No,No,No,,,,,,,,,,Employer (with employees),Retail trade not in stores,No,No,,No,,Yourself,Within the owner’s dwelling/s – with its own space (e.g. a separate room),Permanent,Yes,Yes,No,No,No,No,No,No,No,Yes,100,Yes,Piped (Tap) water in structure,Flush toilet on site,Cellular telephone,No accounts kept,,The business is too small,12,5000,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,,1 or more but less than 3 years ago,Had no alternative income source,Yes,Yes,Old age grants,3000,No,,,,,,,,,,,,,No,,,,,Yes,800,Yes,200,80,100,No,No,Yes,No,No,No,No,No,,Friends and relatives,Yes,0,1,0,1,0,0,0,0,0,0,0,00,0,0,0,00,0,0,0,0,0,0,0,6,00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,50,50,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,850,Spend it on items for the household,No,,No,,,Other,Other,No,No,No,No,No,No,Not applicable (no account),Not applicable (no account),Debit card/ pay cash,No,No,Primary completed,Wholesale and retail trade,14,1,77102,1331.196591072
798161820000012401,02,1,Gauteng,Female,40,African/Black,Living together like husband and wife,Grade 4/Standard 2,No,No,No,,,,,,,,,,Own account-worker (without employees),Retail trade not in stores,Yes,,,,,,"On a footpath, street or open space","RENT FREE, WITHOUT PERMISSION (SQUATTING)",,,,,,,,,,,,No,Other,None,Cellular telephone,No accounts kept,,The business is too small,9,,,,,,,,,,,,,,"Family reasons (e.g. Death of a family member, taking care if a sick family member)",3 or more but less than 5 years ago,Unemployed,Yes,Yes,Other savings,500,No,,,,,,,,,,,,,No,,,,,No,,Yes,200,550,0,No,No,No,No,Yes,No,No,No,,Friends and relatives,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,Spend it on items for the household,No,,No,,,Other,Other,No,No,No,No,No,No,Not applicable (no account),Not applicable (no account),Debit card/ pay cash,No,No,Less than primary completed,Wholesale and retail trade,14,1,77102,1894.61611431
798161820000021201,02,1,Gauteng,Female,36,African/Black,Living together like husband and wife,Grade 2/Sub B,No,No,No,,,,,,,,,,Own account-worker (without employees),Retail trade not in stores,Yes,,,,,,"On a footpath, street or open space","RENT FREE, WITHOUT PERMISSION (SQUATTING)",,,,,,,,,,,,No,Other,None,Cellular telephone,No accounts kept,,The business is too small,12,5000,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Low,,3 or more but less than 5 years ago,Unemployed,Yes,Yes,Other savings,500,No,,,,,,,,,,,,,No,,,,,No,,Yes,300,600,0,No,No,No,No,Yes,No,No,No,,Friends and relatives,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,300,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,300,Spend it on items for the household,No,,No,,,Other,Other,No,No,No,No,No,No,Not applicable (no account),Not applicable (no account),Debit card/ pay cash,No,No,Less than primary completed,Wholesale and retail trade,14,1,77102,1835.735786301
798162230000007001,01,1,Gauteng,Female,37,African/Black,Widow/Widower,Grade 11/Standard 9/Form 4,No,No,No,,,,,,,,,,Own account-worker (without employees),Real estate activities with own or leased property,Yes,,,,,,Within the owner’s dwelling/s – with its own space (e.g. a separate room),Permanent,No,,,,,,,,,,,Yes,Piped (Tap) water in structure,Flush toilet on site,None,No accounts kept,,Don’t see a need to keep records,12,7000,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,,5 or more but less than 10 years ago,To survive/make ends meet/provide for my family,No,,,,,,,,,,,,,,,,,,,,,,No,,No,,7000,0,No,No,No,No,No,No,No,No,,No advice received,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,700,200,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,2500,Spend it on items for the household,No,,No,,,The business does not meet registration requirements,The business does not meet registration requirements,No,No,No,No,No,No,Not applicable (no account),Not applicable (no account),,No,No,Secondary not completed,"Financial intermediation, insurance, real estate and business services",14,1,77105,1201.844244985
798163420000022801,02,1,Gauteng,Female,28,African/Black,Married,Grade 12/Standard 10/Form 5/Matric,No,No,No,,,,,,,,,,Own account-worker (without employees),Retail trade not in stores,Yes,,,,,,"On a footpath, street or open space","RENT FREE, WITHOUT PERMISSION (SQUATTING)",,,,,,,,,,,,No,No water access,None,Cellular telephone,No accounts kept,,Don’t see a need to keep records,10,,,,,,,,,,,,,,Seasonal factors,3 or more but less than 5 years ago,Unemployed,Yes,Yes,Money paid out from a stokvel,300,No,,,,,,,,,,,,,No,,,,,No,,Yes,276,850,0,Yes,No,No,No,No,No,Yes,No,Provision of an alternative site,No advice received,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,70,50,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,1500,Spend it on items for the household,No,,No,,,The business does not meet registration requirements,The business does not meet registration requirements,No,No,No,No,No,No,Not applicable (no account),Not applicable (no account),Debit card/ pay cash,No,No,Secondary completed,Wholesale and retail trade,14,1,77102,1669.73567877
798163710000021301,01,1,Gauteng,Male,43,African/Black,Widow/Widower,Grade 11/Standard 9/Form 4,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Own account-worker (without employees),Other land transport,Yes,,,,,,In a structure attached to owner’s dwelling/s or on the same plot (e.g. a  workshop in the back yard),Permanent,No,,,,,,,,,,,Yes,Piped (Tap) water in structure,Flush toilet on site,Cellular telephone,No accounts kept,,The business is too small,12,7000,Normal,Normal,High,Normal,Normal,High,Normal,Normal,Normal,High,Normal,High,,5 or more but less than 10 years ago,I have equipment for this business,No,,,,,,,,,,,,,,,,,,,,,,No,,No,,7000,0,No,Yes,No,No,Yes,No,No,No,Less strict government regulations,Friends and relatives,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100,0,0,0,300,0,3000,500,,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,2500,Spend it on items for the household,No,,No,,,The business does not meet registration requirements,The business does not meet registration requirements,No,No,No,No,No,No,Not applicable (no account),Not applicable (no account),Debit card/ pay cash,No,No,Secondary not completed,"Transport, storage and communication",14,1,77102,1959.193191856
798164270000012801,01,1,Gauteng,Male,58,African/Black,Living together like husband and wife,Grade 8/Standard 6/Form 1,No,No,No,,,,,,,,,,Employer (with employees),Building of complete constructions or parts thereof; civil e,Yes,,,,,,At customer’s homes or offices,,,,,,,,,,,,,,,,Cellular telephone,No accounts kept,,Don’t see a need to keep records,7,,,,,,,,,,,,,,No customers,10 or more years ago,I have the skills for this business,No,,,,,,,,,,,,,,,,,,,,,,No,,Yes,200,0,18000,No,No,Yes,No,No,No,No,No,,No advice received,Yes,1,0,2,0,1,0,1,0,1,0,0,00,0,0,0,00,1,0,0,0,0,0,0,0,00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6000,0,800,0,3500,1000,800,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1500,0,0,0,0,15000,18000,Save it in the bank,No,,No,,,Didn’t know that the business has to be registered,Didn’t know that the business has to be registered,"Yes, from bank",No,No,No,No,No,Not applicable (no account),Yes,Debit card/ pay cash,No,No,Secondary not completed,Construction,14,1,77101,1818.914702049
798164270000016301,01,1,Gauteng,Male,54,African/Black,Living together like husband and wife,Grade 2/Sub B,No,No,No,,,,,,,,,,Own account-worker (without employees),Building of complete constructions or parts thereof; civil e,Yes,,,,,,At customer’s homes or offices,,,,,,,,,,,,,,,,Cellular telephone,No accounts kept,,Don’t see a need to keep records,8,,,,,,,,,,,,,,No customers,10 or more years ago,Unhappiness with previous work,No,,,,,,,,,,,,,,,,,,,,,,No,,Yes,100,6500,0,No,No,Yes,No,No,No,No,No,,No advice received,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,500,250,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6400,6000,Save it in the bank,No,,No,,,Didn’t know that the business has to be registered,Didn’t know that the business has to be registered,"Yes, from bank",No,No,No,No,No,Not applicable (no account),Yes,Debit card/ pay cash,No,No,Less than primary completed,Construction,14,1,77101,1509.090434447
798164270000030301,02,1,Gauteng,Female,42,African/Black,Living together like husband and wife,Grade 10/Standard 8/Form 3,No,No,No,,,,,,,,,,Own account-worker (without employees),Retail trade not in stores,Yes,,,,,,Within the owner’s dwelling/s – with its own space (e.g. a separate room),Permanent,No,,,,,,,,,,,Yes,Piped (Tap) water in structure,Pit latrine without ventilation pipe,Cellular telephone,No accounts kept,,Don’t see a need to keep records,10,,,,,,,,,,,,,,Seasonal factors,1 or more but less than 3 years ago,Unemployed,No,,,,,,,,,,,,,,,,,,,,,,Yes,200,Yes,300,800,0,No,No,Yes,Yes,No,No,Yes,No,Assistance with marketing,Friends and relatives,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,0,0,1500,1500,Spend it on items for the household,No,,No,,,Didn’t know that the business has to be registered,Didn’t know that the business has to be registered,No,No,No,No,No,No,Not applicable (no account),Not applicable (no account),Debit card/ pay cash,No,No,Secondary not completed,Wholesale and retail trade,14,1,77101,1605.990417942
798166360000017001,01,1,Gauteng,Male,40,African/Black,Living together like husband and wife,Grade 5/Standard 3/ ABET 2,No,No,No,,,,,,,,,,Own account-worker (without employees),Retail trade not in stores,Yes,,,,,,No fixed location/mobile,,,,,,,,,,,,,,,,None,No accounts kept,,Don’t see a need to keep records,12,12000,Low,Low,High,High,High,High,High,High,High,High,Normal,Normal,,3 or more but less than 5 years ago,To survive/make ends meet/provide for my family,Yes,Yes,Previous and/or present wage employment,200,No,,,,,,,,,,,,,No,,,,,No,,Yes,250,400,0,No,No,No,No,No,No,No,No,,No advice received,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,300,Spend it on items for the household,No,,No,,,The business does not meet registration requirements,The business does not meet registration requirements,No,No,No,No,No,No,Not applicable (no account),Not applicable (no account),,No,No,Less than primary completed,Wholesale and retail trade,14,1,77103,2330.978699301
798166620000019201,02,1,Gauteng,Female,54,African/Black,Married,Grade 8/Standard 6/Form 1,No,No,No,,,,,,,,,,Own account-worker (without employees),Real estate activities with own or leased property,Yes,,,,,,Within the owner’s dwelling/s – with its own space (e.g. a separate room),Permanent,No,,,,,,,,,,,Yes,Piped (Tap) water on site,Flush toilet on site,Cellular telephone,No accounts kept,,The business is too small,12,36000,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,,1 or more but less than 3 years ago,Had no alternative income source,Yes,Yes,Previous and/or present wage employment,80000,No,,,,,,,,,,,,,No,,,,,No,,No,,0,0,No,No,No,No,No,Yes,Yes,No,Access to modern technology,Friends and relatives,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700,0,0,0,600,150,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,4000,Save it in the bank,No,,No,,,Didn’t know that the business has to be registered,Didn’t know that the business has to be registered,"Yes, from bank",No,No,No,No,No,Not applicable (no account),No,Debit card/ pay cash,No,No,Secondary not completed,"Financial intermediation, insurance, real estate and business services",14,1,77102,1394.407871008
798166620000022501,01,1,Gauteng,Male,39,African/Black,Never married,Grade 10/Standard 8/Form 3,No,No,No,,,,,,,,,,Own account-worker (without employees),Building completion,Yes,,,,,,No fixed location/mobile,,,,,,,,,,,,,,,,Cellular telephone,No accounts kept,,Don’t see a need to keep records,10,,,,,,,,,,,,,,No customers,5 or more but less than 10 years ago,Retrenched,No,,,,,,,,,,,,,,,,,,,,,,Yes,0,No,,3000,0,No,No,Yes,No,No,No,Yes,No,Assistance with marketing,No advice received,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2000,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1500,0,0,0,0,3000,5000,Spend it on items for the household,No,,No,,,Other,Not applicable / not required to register,No,No,No,No,No,No,Not applicable (no account),Not applicable (no account),Debit card/ pay cash,No,No,Secondary not completed,Construction,14,1,77102,1993.262879323
798166630000004301,01,1,Gauteng,Male,31,African/Black,Living together like husband and wife,Grade 11/Standard 9/Form 4,No,No,No,,,,,,,,,,Own account-worker (without employees),Building of complete constructions or parts thereof; civil e,Yes,,,,,,No fixed location/mobile,,,,,,,,,,,,,,,,A public telephone,No accounts kept,,The business is too small,10,,,,,,,,,,,,,,No customers,3 or more but less than 5 years ago,Unemployed,No,,,,,,,,,,,,,,,,,,,,,,Yes,600,No,,2800,0,No,No,Yes,No,No,No,No,No,,No advice received,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1500,0,0,0,0,2800,1500,Spend it on items for the household,No,,No,,,Didn’t know that the business has to be registered,Didn’t know that the business has to be registered,No,No,No,No,No,No,Not applicable (no account),Not applicable (no account),Debit card/ pay cash,No,No,Secondary not completed,Construction,14,1,77102,1529.37679415
798234200000031501,01,1,Gauteng,Female,40,African/Black,Never married,Grade 8/Standard 6/Form 1,No,No,No,,,,,,,,,,Own account-worker (without employees),OTHER SERVICE ACTIVITIES,Yes,,,,,,"On a footpath, street or open space","RENT FREE, WITHOUT PERMISSION (SQUATTING)",,,,,,,,,,,,No,No water access,None,Cellular telephone,No accounts kept,,Don’t see a need to keep records,11,,,,,,,,,,,,,,Other,5 or more but less than 10 years ago,I have the skills for this business,No,,,,,,,,,,,,,,,,,,,,,,No,,No,,6000,0,Yes,No,Yes,No,Yes,No,Yes,No,Assistance with marketing,Friends and relatives,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,6000,Spend it on items for the household,No,,No,,,The business does not meet registration requirements,The business does not meet registration requirements,No,No,No,No,No,No,Not applicable (no account),Not applicable (no account),Debit card/ pay cash,No,No,Secondary not completed,"Community, social and personal services",14,1,77107,1260.622581481
798234200000031502,01,1,Gauteng,Female,44,African/Black,Never married,Grade 10/Standard 8/Form 3,No,No,No,,,,,,,,,,Own account-worker (without employees),OTHER SERVICE ACTIVITIES,Yes,,,,,,"On a footpath, street or open space","RENT FREE, WITHOUT PERMISSION (SQUATTING)",,,,,,,,,,,,No,No water access,None,None,No accounts kept,,Don’t see a need to keep records,12,48000,Normal,Normal,Normal,Normal,High,High,High,Normal,Normal,Low,Low,Low,,5 or more but less than 10 years ago,I have the skills for this business,No,,,,,,,,,,,,,,,,,,,,,,No,,No,,4000,0,No,No,Yes,No,No,No,No,No,,No advice received,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,4000,Spend it on items for the household,No,,No,,,The business does not meet registration requirements,The business does not meet registration requirements,No,No,No,No,No,No,Not applicable (no account),Not applicable (no account),Debit card/ pay cash,No,No,Secondary not completed,"Community, social and personal services",14,1,77107,1228.179533836
798234200000031503,01,1,Gauteng,Female,34,African/Black,Never married,Grade R/0,No,No,No,,,,,,,,,,Own account-worker (without employees),OTHER SERVICE ACTIVITIES,Yes,,,,,,"On a footpath, street or open space","RENT FREE, WITHOUT PERMISSION (SQUATTING)",,,,,,,,,,,,No,No water access,None,None,No accounts kept,,Don’t see a need to keep records,11,,,,,,,,,,,,,,Other,3 or more but less than 5 years ago,I have the skills for this business,No,,,,,,,,,,,,,,,,,,,,,,No,,No,,5000,0,Yes,No,Yes,No,No,No,No,No,Provision of an alternative site,No advice received,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,5000,6000,Spend it on items for the household,No,,No,,,The business does not meet registration requirements,The business does not meet registration requirements,No,No,No,No,No,No,Not applicable (no account),Not applicable (no account),Debit card/ pay cash,No,No,No schooling,"Community, social and personal services",14,1,77107,1046.37020406
799100270000017401,01,1,Gauteng,Female,40,African/Black,Never married,Grade 8/Standard 6/Form 1,No,No,No,,,,,,,,,,Own account-worker (without employees),Retail trade not in stores,Yes,,,,,,"On a footpath, street or open space","RENT FREE, WITHOUT PERMISSION (SQUATTING)",,,,,,,,,,,,No,No water access,Chemical toilet,Cellular telephone,No accounts kept,,The business is too small,12,30000,High,Normal,Normal,Normal,Normal,Low,Normal,Normal,Normal,Normal,High,High,,1 or more but less than 3 years ago,Unemployed,Yes,Yes,Other social grants (excl. old age grants),700,No,,,,,,,,,,,,,No,,,,,No,,Yes,500,3000,0,Yes,Yes,Yes,No,Yes,No,No,No,Provision of an alternative site,No advice received,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,0,0,2200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,3000,Spend it on items for the household,No,,No,,,The business does not meet registration requirements,The business does not meet registration requirements,No,No,No,No,No,No,Not applicable (no account),Not applicable (no account),A bank branch / personal banking,No,No,Secondary not completed,Wholesale and retail trade,15,1,78101,1459.641713828
799102100000031501,01,1,Gauteng,Female,26,African/Black,Never married,Grade 8/Standard 6/Form 1,No,No,No,,,,,,,,,,Own account-worker (without employees),Real estate activities with own or leased property,Yes,,,,,,Within the owner’s dwelling/s – with its own space (e.g. a separate room),Permanent,No,,,,,,,,,,,Yes,Piped (Tap) water on site,Flush toilet on site,Cellular telephone,No accounts kept,,Don’t see a need to keep records,12,57600,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,,1 or more but less than 3 years ago,Had no alternative income source,No,,,,,,,,,,,,,,,,,,,,,,No,,No,,4800,0,No,No,No,No,No,No,No,No,,No advice received,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000,0,0,0,1000,600,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,3000,Spend it on items for the household,No,,No,,,Didn’t know that the business has to be registered,Didn’t know that the business has to be registered,No,No,No,No,No,No,Not applicable (no account),Not applicable (no account),Debit card/ pay cash,No,No,Secondary not completed,"Financial intermediation, insurance, real estate and business services",15,1,78113,415.989255021
