labour_in_feb,work_days_feb,work_hours_feb,take_home_pay_feb,labour_in_apr,work_days_apr,work_hours_apr,take_home_pay_apr,lost_labour,kept_labour,return_to_work,usual_work
0,0,0,0,0,0,0,0,0,0,0,Not Employed
1,5.0,5.0,3000.0,1,5.0,5.0,3000.0,0,1,1,"Plant and machine operators, and assemblers"
1,2.0,8.0,,1,,,,0,1,1,Elementary occupations
1,2.0,7.0,700.0,1,,,,0,1,1,Self-Employed
1,4.0,12.0,6200.0,1,4.0,12.0,6200.0,0,1,1,Service and sales workers
1,5.0,5.0,800.0,0,0,0,0,1,0,1,Professionals
1,5.0,6.0,,0,0,0,0,1,0,0,Unknown
1,5.0,9.0,950.0,0,0,0,0,1,0,0,Unknown
0,0,0,0,0,0,0,0,0,0,0,Not Employed
1,,,8000.0,1,,,,0,1,1,Professionals
1,,,1500.0,0,0,0,0,1,0,0,Unknown
1,5.0,8.0,3950.0,1,5.0,8.0,3960.0,0,1,1,Craft and related trades workers
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,1,5.0,8.0,1000.0,0,0,1,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
1,5.0,4.0,7000.0,0,0,0,0,1,0,0,Unknown
1,4.0,10.0,1355.0,1,,,,0,1,1,Self-Employed
1,1.0,8.0,1600.0,0,0,0,0,1,0,0,Unknown
0,0,0,0,0,0,0,0,0,0,0,Not Employed
1,2.0,5.0,800.0,0,0,0,0,1,0,0,Unknown
0,0,0,0,0,0,0,0,0,0,1,Not Employed
1,7.0,13.0,,0,0,0,0,1,0,0,Unknown
1,5.0,8.0,4200.0,1,4.0,8.0,,0,1,1,"Skilled agricultural, forestry and fishery workers"
1,5.0,11.0,1900.0,1,5.0,11.0,5700.0,0,1,1,Service and sales workers
0,0,0,0,0,0,0,0,0,0,0,Not Employed
1,6.0,8.0,3500.0,1,0.0,0.0,3500.0,0,1,1,Service and sales workers
1,5.0,7.0,11000.0,0,0,0,0,1,0,0,Professionals
0,0,0,0,0,0,0,0,0,0,0,Not Employed
1,6.0,8.0,3500.0,1,6.0,,3500.0,0,1,1,Technicians and associate professionals
1,6.0,8.0,11000.0,1,6.0,8.0,9000.0,0,1,1,Managers
0,0,0,0,0,0,0,0,0,0,0,Not Employed
1,5.0,9.0,5900.0,1,4.0,9.0,5400.0,0,1,1,Elementary occupations
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,1,1.0,2.0,,0,0,1,Not Employed
1,7.0,8.0,850.0,0,0,0,0,1,0,0,Unknown
0,0,0,0,0,0,0,0,0,0,0,Not Employed
1,4.0,12.0,,1,4.0,12.0,,0,1,1,Clerical support workers
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
1,5.0,7.0,2000.0,0,0,0,0,1,0,1,Elementary occupations
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,1,,,,0,0,1,Self-Employed
1,5.0,8.0,4000.0,1,5.0,8.0,,0,1,1,Managers
1,2.0,8.0,744.0,0,0,0,0,1,0,0,Elementary occupations
1,4.0,8.0,2900.0,0,0,0,0,1,0,1,Craft and related trades workers
1,6.0,11.0,1500.0,1,6.0,11.0,1500.0,0,1,1,Elementary occupations
1,5.0,8.0,,0,0,0,0,1,0,0,Unknown
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
1,7.0,8.0,700.0,1,,,,0,1,1,Self-Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
1,5.0,8.0,7000.0,0,0,0,0,1,0,0,Clerical support workers
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
1,3.0,7.0,500.0,0,0,0,0,1,0,0,Unknown
0,0,0,0,0,0,0,0,0,0,0,Not Employed
1,6.0,8.0,1500.0,1,6.0,8.0,750.0,0,1,1,Elementary occupations
1,6.0,10.0,14000.0,1,6.0,10.0,,0,1,1,Craft and related trades workers
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
1,7.0,3.0,80.0,0,0,0,0,1,0,0,Unknown
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
1,,,,0,0,0,0,1,0,1,Craft and related trades workers
1,5.0,8.0,5000.0,0,0,0,0,1,0,0,Unknown
1,5.0,8.0,1000.0,0,0,0,0,1,0,0,Unknown
0,0,0,0,0,0,0,0,0,0,0,Not Employed
1,5.0,,500.0,0,0,0,0,1,0,1,Professionals
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
1,6.0,7.0,6500.0,0,0,0,0,1,0,0,Unknown
0,0,0,0,0,0,0,0,0,0,0,Not Employed
1,3.0,7.0,400.0,0,0,0,0,1,0,1,Craft and related trades workers
1,5.0,7.0,800.0,0,0,0,0,1,0,0,Unknown
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
1,5.0,5.0,600.0,0,0,0,0,1,0,0,Unknown
1,,,5000.0,1,,,5000.0,0,1,1,Service and sales workers
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
1,7.0,8.0,200.0,1,7.0,8.0,,0,1,1,Self-Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
1,3.0,6.0,700.0,0,0,0,0,1,0,0,Unknown
1,5.0,9.0,1020.0,1,5.0,9.0,,0,1,1,Clerical support workers
0,0,0,0,0,0,0,0,0,0,0,Not Employed
1,5.0,12.0,,1,5.0,12.0,5400.0,0,1,1,Service and sales workers
0,0,0,0,0,0,0,0,0,0,0,Not Employed
1,7.0,9.0,1500.0,0,0,0,0,1,0,0,Unknown
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
1,4.0,8.0,3000.0,0,0,0,0,1,0,0,Unknown
1,3.0,8.0,2500.0,0,0,0,0,1,0,0,Unknown
0,0,0,0,0,0,0,0,0,0,1,Self-Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
1,7.0,7.0,500.0,0,0,0,0,1,0,0,Unknown
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,1,Self-Employed
1,7.0,6.0,1500.0,0,0,0,0,1,0,0,Unknown
1,5.0,9.0,2600.0,1,5.0,2.0,600.0,0,1,1,Craft and related trades workers
1,,,,0,0,0,0,1,0,1,Clerical support workers
1,5.0,12.0,3800.0,1,5.0,12.0,,0,1,1,Clerical support workers
1,5.0,12.0,7500.0,1,4.0,12.0,5500.0,0,1,1,Service and sales workers
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
1,0.0,0.0,2000.0,1,4.0,9.0,3000.0,0,1,1,Craft and related trades workers
1,4.0,8.0,1700.0,0,0,0,0,1,0,0,Unknown
1,7.0,8.0,600.0,1,5.0,8.0,3000.0,0,1,1,Elementary occupations
0,0,0,0,0,0,0,0,0,0,0,Not Employed
1,3.0,0.0,200.0,0,0,0,0,1,0,1,Self-Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
1,2.0,8.0,780.0,0,0,0,0,1,0,0,Unknown
1,3.0,7.0,2000.0,0,0,0,0,1,0,0,Unknown
0,0,0,0,0,0,0,0,0,0,0,Not Employed
1,6.0,10.0,20000.0,1,6.0,10.0,20000.0,0,1,1,Managers
1,5.0,8.0,3500.0,0,0,0,0,1,0,0,Unknown
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,1,,,,0,0,1,Self-Employed
1,6.0,12.0,4000.0,1,6.0,12.0,5000.0,0,1,1,Service and sales workers
1,4.0,7.0,1925.0,1,0.0,0.0,,0,1,1,Elementary occupations
0,0,0,0,0,0,0,0,0,0,0,Not Employed
1,2.0,8.0,800.0,0,0,0,0,1,0,0,Unknown
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
1,5.0,10.0,3500.0,1,5.0,10.0,3500.0,0,1,1,Elementary occupations
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
1,4.0,12.0,4000.0,1,4.0,12.0,5000.0,0,1,1,Service and sales workers
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
1,2.0,3.0,700.0,0,0,0,0,1,0,0,Unknown
0,0,0,0,1,,,,0,0,1,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
1,6.0,10.0,2400.0,1,6.0,10.0,2400.0,0,1,1,Elementary occupations
1,7.0,7.0,4500.0,1,,,2300.0,0,1,1,Service and sales workers
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
1,6.0,8.0,2500.0,1,6.0,8.0,2500.0,0,1,1,Service and sales workers
1,5.0,8.0,34000.0,1,5.0,8.0,18000.0,0,1,1,Service and sales workers
0,0,0,0,0,0,0,0,0,0,0,Not Employed
1,2.0,3.0,,0,0,0,0,1,0,1,Self-Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
1,2.0,2.0,780.0,0,0,0,0,1,0,0,Elementary occupations
1,3.0,8.0,1200.0,0,0,0,0,1,0,0,Unknown
1,5.0,5.0,1270.0,1,2.0,5.0,1268.0,0,1,1,Service and sales workers
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,1,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
1,6.0,12.0,4100.0,1,,,0.0,0,1,1,Not applicable
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,1,,,,0,0,1,Self-Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
1,5.0,8.0,10000.0,0,0,0,0,1,0,1,Self-Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
1,,,,0,0,0,0,1,0,1,"Plant and machine operators, and assemblers"
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
1,5.0,7.0,14700.0,1,0.0,0.0,14700.0,0,1,1,Professionals
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
1,6.0,9.0,1800.0,0,0,0,0,1,0,1,Service and sales workers
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
1,5.0,9.0,,0,0,0,0,1,0,1,Service and sales workers
0,0,0,0,0,0,0,0,0,0,0,Not Employed
1,4.0,8.0,7000.0,0,0,0,0,1,0,0,Unknown
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
1,5.0,3.0,,0,0,0,0,1,0,0,Elementary occupations
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
1,5.0,24.0,,1,,,,0,1,1,Self-Employed
1,5.0,10.0,3400.0,1,5.0,10.0,3400.0,0,1,1,Elementary occupations
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
1,5.0,12.0,3000.0,0,0,0,0,1,0,1,Self-Employed
1,3.0,8.0,1900.0,0,0,0,0,1,0,0,Unknown
1,5.0,8.0,2800.0,1,5.0,8.0,,0,1,1,Elementary occupations
1,3.0,8.0,400.0,1,,,,0,1,1,Self-Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
1,4.0,12.0,,1,4.0,12.0,,0,1,1,Elementary occupations
0,0,0,0,0,0,0,0,0,0,0,Not Employed
1,5.0,9.0,2000.0,0,0,0,0,1,0,0,Unknown
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
1,2.0,8.0,700.0,0,0,0,0,1,0,1,Clerical support workers
1,5.0,8.0,1900.0,0,0,0,0,1,0,1,Clerical support workers
0,0,0,0,0,0,0,0,0,0,0,Not Employed
1,5.0,8.0,5600.0,0,0,0,0,1,0,0,Clerical support workers
1,7.0,5.0,4500.0,1,7.0,3.0,4500.0,0,1,1,Elementary occupations
1,4.0,8.0,3000.0,0,0,0,0,1,0,0,Unknown
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
1,2.0,7.0,700.0,0,0,0,0,1,0,1,Elementary occupations
1,5.0,7.0,,0,0,0,0,1,0,1,Professionals
1,6.0,8.0,5800.0,1,6.0,8.0,5800.0,0,1,1,"Plant and machine operators, and assemblers"
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
1,7.0,8.0,8400.0,1,7.0,,,0,1,1,Craft and related trades workers
0,0,0,0,0,0,0,0,0,0,1,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
1,5.0,7.0,250.0,0,0,0,0,1,0,0,Unknown
1,5.0,8.0,6300.0,0,0,0,0,1,0,0,Unknown
0,0,0,0,0,0,0,0,0,0,0,Not Employed
1,5.0,7.0,1200.0,0,0,0,0,1,0,0,Unknown
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
1,7.0,8.0,,1,7.0,8.0,,0,1,1,Technicians and associate professionals
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,1,Not Employed
1,7.0,7.0,500.0,0,0,0,0,1,0,0,Unknown
0,0,0,0,0,0,0,0,0,0,1,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
1,7.0,5.0,500.0,0,0,0,0,1,0,0,Unknown
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
1,6.0,7.0,5000.0,1,6.0,7.0,5000.0,0,1,1,"Plant and machine operators, and assemblers"
1,5.0,6.0,1200.0,0,0,0,0,1,0,0,Unknown
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
1,5.0,7.0,15000.0,1,,,,0,1,1,Self-Employed
1,5.0,8.0,7000.0,1,5.0,8.0,8400.0,0,1,1,Professionals
1,2.0,7.0,780.0,0,0,0,0,1,0,0,Unknown
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
1,2.0,8.0,900.0,1,2.0,8.0,,0,1,1,Elementary occupations
0,0,0,0,0,0,0,0,0,0,1,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
1,7.0,8.0,3000.0,0,0,0,0,1,0,1,Service and sales workers
1,7.0,5.0,200.0,1,,,,0,1,1,Self-Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
1,6.0,8.0,2500.0,1,6.0,8.0,2500.0,0,1,1,"Skilled agricultural, forestry and fishery workers"
1,7.0,5.0,0.0,1,7.0,5.0,,0,1,1,Service and sales workers
1,5.0,7.0,16000.0,0,0,0,0,1,0,0,Professionals
1,5.0,9.0,6800.0,1,,,,0,1,1,Technicians and associate professionals
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
1,,,1000.0,1,,,1000.0,0,1,1,Elementary occupations
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
1,7.0,5.0,3000.0,0,0,0,0,1,0,0,Unknown
0,0,0,0,0,0,0,0,0,0,1,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
1,5.0,7.0,,0,0,0,0,1,0,0,Unknown
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,1,Not Employed
1,7.0,9.0,3000.0,0,0,0,0,1,0,0,Unknown
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
1,3.0,7.0,150.0,0,0,0,0,1,0,0,Unknown
0,0,0,0,1,2.0,8.0,,0,0,1,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
1,6.0,9.0,,1,6.0,9.0,,0,1,1,Service and sales workers
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
1,2.0,8.0,90.0,1,,,,0,1,1,Self-Employed
1,4.0,8.0,25000.0,0,0,0,0,1,0,0,Unknown
1,6.0,9.0,1600.0,0,0,0,0,1,0,1,Clerical support workers
1,2.0,10.0,,1,5.0,10.0,,0,1,1,Craft and related trades workers
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
1,4.0,6.0,1000.0,0,0,0,0,1,0,0,Unknown
0,0,0,0,0,0,0,0,0,0,0,Not Employed
1,7.0,8.0,2600.0,0,0,0,0,1,0,0,Unknown
1,5.0,6.0,6700.0,0,0,0,0,1,0,1,Professionals
1,6.0,8.0,2700.0,1,6.0,8.0,,0,1,1,"Skilled agricultural, forestry and fishery workers"
0,0,0,0,0,0,0,0,0,0,0,Not Employed
1,5.0,8.0,17000.0,1,,,17000.0,0,1,1,Professionals
1,5.0,8.0,1200.0,1,,,,0,1,1,Self-Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
1,5.0,8.0,,1,5.0,5.0,,0,1,1,Clerical support workers
1,2.0,8.0,780.0,1,4.0,7.0,780.0,0,1,1,Elementary occupations
1,3.0,10.0,0.0,0,0,0,0,1,0,0,Unknown
0,0,0,0,0,0,0,0,0,0,0,Not Employed
1,1.0,7.0,600.0,0,0,0,0,1,0,0,Unknown
1,7.0,5.0,3500.0,1,,,,0,1,1,Self-Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
1,5.0,8.0,700.0,0,0,0,0,1,0,0,Unknown
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
1,7.0,8.0,,1,7.0,8.0,,0,1,1,Service and sales workers
1,5.0,8.0,3300.0,1,2.0,7.0,2007.0,0,1,1,Service and sales workers
1,5.0,8.0,,0,0,0,0,1,0,1,Clerical support workers
0,0,0,0,0,0,0,0,0,0,0,Not Employed
1,0.0,0.0,0.0,1,,,,0,1,1,Self-Employed
1,2.0,,,0,0,0,0,1,0,0,Unknown
0,0,0,0,0,0,0,0,0,0,0,Not Employed
1,3.0,,550.0,1,1.0,4.0,,0,1,1,"Skilled agricultural, forestry and fishery workers"
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
1,1.0,9.0,1200.0,0,0,0,0,1,0,0,Unknown
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
1,4.0,8.0,300.0,1,,,,0,1,1,Self-Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
1,5.0,5.0,3500.0,1,5.0,8.0,3500.0,0,1,1,Professionals
0,0,0,0,0,0,0,0,0,0,0,Not Employed
1,5.0,9.0,5200.0,1,5.0,9.0,5200.0,0,1,1,Technicians and associate professionals
1,5.0,7.0,14000.0,0,0,0,0,1,0,0,Unknown
0,0,0,0,0,0,0,0,0,0,0,Not Employed
1,5.0,8.0,1000.0,1,5.0,6.0,1200.0,0,1,1,Elementary occupations
1,5.0,8.0,6000.0,0,0,0,0,1,0,0,Unknown
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,1,7.0,10.0,2300.0,0,0,1,Not Employed
1,7.0,8.0,700.0,0,0,0,0,1,0,0,Unknown
0,0,0,0,0,0,0,0,0,0,0,Not Employed
1,5.0,3.0,13000.0,0,0,0,0,1,0,0,Unknown
0,0,0,0,0,0,0,0,0,0,0,Not Employed
1,7.0,12.0,3000.0,0,0,0,0,1,0,1,Elementary occupations
1,2.0,3.0,1000.0,0,0,0,0,1,0,0,Unknown
0,0,0,0,0,0,0,0,0,0,0,Not Employed
1,5.0,8.0,2500.0,0,0,0,0,1,0,1,Elementary occupations
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
1,7.0,8.0,2800.0,0,0,0,0,1,0,0,Unknown
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
1,4.0,8.0,6000.0,0,0,0,0,1,0,1,Clerical support workers
1,5.0,0.0,500.0,0,0,0,0,1,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
1,2.0,8.0,800.0,1,2.0,,800.0,0,1,1,Elementary occupations
1,3.0,8.0,,0,0,0,0,1,0,0,Unknown
0,0,0,0,0,0,0,0,0,0,0,Not Employed
1,6.0,8.0,3500.0,1,6.0,8.0,2800.0,0,1,1,Elementary occupations
1,7.0,0.0,190.0,0,0,0,0,1,0,1,Self-Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
1,5.0,8.0,3700.0,1,3.0,8.0,845.0,0,1,1,Craft and related trades workers
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
1,2.0,10.0,,0,0,0,0,1,0,1,Elementary occupations
1,5.0,7.0,16700.0,0,0,0,0,1,0,0,Unknown
1,5.0,9.0,4500.0,1,5.0,9.0,4500.0,0,1,1,Elementary occupations
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
1,5.0,9.0,5000.0,1,5.0,9.0,,0,1,1,"Plant and machine operators, and assemblers"
0,0,0,0,0,0,0,0,0,0,0,Not Employed
1,5.0,8.0,500.0,0,0,0,0,1,0,0,Unknown
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
1,2.0,7.0,780.0,0,0,0,0,1,0,0,Unknown
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
1,5.0,8.0,,1,5.0,9.0,,0,1,1,Clerical support workers
1,,,,0,0,0,0,1,0,0,Unknown
1,5.0,10.0,1600.0,0,0,0,0,1,0,0,Unknown
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
1,7.0,6.0,100.0,1,,,,0,1,1,Self-Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
1,5.0,9.0,5000.0,1,5.0,9.0,,0,1,1,Service and sales workers
1,5.0,9.0,4900.0,1,5.0,9.0,,0,1,1,Service and sales workers
1,5.0,9.0,2200.0,0,0,0,0,1,0,0,Unknown
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
0,0,0,0,0,0,0,0,0,0,0,Not Employed
1,5.0,6.0,16000.0,0,0,0,0,1,0,1,Professionals
0,0,0,0,0,0,0,0,0,0,0,Not Employed
1,1.0,2.0,300.0,1,,,,0,1,1,Self-Employed
1,5.0,5.0,,0,0,0,0,1,0,1,Self-Employed
1,,,,0,0,0,0,1,0,0,Unknown
